"name","Astronomy","Charms","Defence Against the Dark Arts","Flying","Herbology","History of Magic","Potions","Transfiguration"
"Bishop, Richard","62.36","18.88","59","31.29","80.26","90.27","44.12","60.08"
"Moralez, Luis","66.89","79.67","90.93","81.96","40.73","62.93","94.94","56.95"
"Ankomah, Chamiya","65.69","77.25","32.79","49.68","51.33","32.38","72.48","87.55"
"Sheriff, Ethan","82.77","99.28","47.52","42.28","10.59","55.43","94.58","80.34"
"Chavez-Barreras, Edith","31.6","79.9","13.73","52.08","45.47","59.34","58.73","47.73"
"Smith, Darius","82.98","81.32","91.86","52.95","46.29","99.93","57.09","89.69"
"Montano, Rico","18.24","74.89","79.95","45.82","30.83","94.44","78.55","52.28"
"Frye, Davis","2.98","59.05","34.53","79.6","59.25","40.2","99.06","99.88"
"Dang, Sanjana","56.75","51.83","63.77","97.63","19.09","80.09","46.04","72.55"
"Serrano Sanchez, Annalisa","83.95","79.5","81.11","17.13","4.98","59.86","38.79","82.2"
"Abeyta, Angelica","66.97","62.97","53.89","83.84","99.3","63.09","68.65","85.03"
"Alderete, Miriam","59.3","27.95","26.81","76.96","61.46","98.62","41.6","96.79"
"Tiamfook, Phuong","35.76","98.31","28.93","92.79","43.39","77.17","35.66","30.81"
"Phillips, Darien","44.66","92.99","50.8","31.01","83.7","73.41","97.13","76.88"
"Arou, Taylor","79","64.89","100","28.99","57.62","85.25","32.19","76.61"
"Deherrera Jr, Joshua","31.08","58.62","37.83","15.44","72.85","17.63","82.33","35.24"
"Bass, Hershel","58.44","88.73","34.05","76.03","39.96","85.72","66.3","83.53"
"Hauger, Moses","57.22","53.8","91.74","83.38","90.85","95.57","44.04","47.27"
"Borrego, Courtney","39.34","29.82","63.63","51.07","68.21","58.29","84.38","49.68"
"Lucero, Kaileigh","55.7","23.87","79.37","27.98","26.77","33.6","61.35","56.2"
"Truong, Sarah","76.2","76.61","86.97","65.25","78.02","49.15","57.85","72.69"
"Steward, Phillip","87.88","59.29","38.84","54.83","62.8","96.95","20.04","65.36"
"Moham, Christopher","97.53","99.61","46.02","55.33","56.49","18.9","64.3","53.45"
"Mohebi, Danika","41.17","3.57","36.23","34.98","38.23","60.2","27.37","66.28"
"Haywood-James, Deanna","30.28","81.24","64.22","73.68","34.88","73.97","56.3","22.1"
"Vallie, Sharin","97.72","80.22","38.41","73.83","99.13","97.52","81.48","52.74"
"Pacheco Peralta, Leslieann","58.64","28.34","39.75","80.44","30.14","55.39","40.65","99.2"
